mTable48 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 -49524 43909 49987 -13458 3757 -62681 -55095 -54662 -51114 11672 -24837 -57445 56369 36826 -59032 62075 38225 5192 11188 7375
r1 6937 48356 -743 22768 -60640 -9296 4834 -28424 12678 -64062 -6875 -9998 -1065 27326 31365 61998 4860 61938 -54007 55193
r2 -47359 -19372 -9969 11214 -4677 25697 64958 -17758 -22964 -48004 -46277 -65216 -20715 -50487 -24787 22650 -27046 18975 -6461 -25042
r3 23209 -26007 -43048 60838 37277 -36752 -273 -22739 -9687 -3839 -44264 -21602 -24843 -44972 30802 -11803 65176 38909 32506 -49886
r4 29832 -34473 42666 -5554 45206 -36194 -39079 -50784 -55230 29844 -24928 6066 1141 40285 -3739 -6596 50394 -52016 65139 -38323
r5 -54459 34291 -2573 -55839 -40304 7049 64965 39468 19720 41254 -26197 24491 -44635 -4609 -51178 -25434 4223 -2466 9367 56008
r6 -50189 -57028 28787 9808 -36181 6550 -54660 16434 -59218 1593 -10136 -703 -22374 1489 -48774 40246 -40271 -36870 30362 -63113
r7 44345 59240 3226 52040 -65494 38025 -38737 -21751 -45708 -33717 -64947 27298 -44352 -10657 62219 48913 -53135 -25481 41191 -12814
r8 58250 29465 51074 -21357 -21519 26689 15535 62615 -17529 -3421 -36615 -63017 -39358 -59365 31108 -48261 -4887 9604 -44670 -1076
r9 40008 -52059 35713 12695 -23517 63438 58738 56899 38635 284 18670 16797 -48485 -55647 12621 -56824 -56723 -9155 -5904 -21033
r10 65304 -29586 -52459 51418 -23528 -44168 1600 63577 26999 -54240 54201 -17086 24045 14997 -47010 -8708 51390 -14905 35164 -56110
r11 -57372 25002 43454 59834 24884 -34628 -21249 -26400 57862 4248 20405 20807 -43568 34741 -57798 15426 7802 -45896 -51643 41976
r12 -11782 -45975 2914 -40874 26689 -47669 54943 -21431 -12068 -53905 -41685 36784 12980 -53145 -10488 6767 43509 -48601 6462 -7813
r13 60550 26925 -24706 -6083 -17726 -10471 52159 24536 -57838 62632 12637 -49242 59875 -28346 -14228 12311 -47399 33852 42326 13095
r14 -1246 10649 36423 -4130 19494 44410 -50956 11415 12402 -17327 -13595 -34339 1980 38724 11712 20399 -29906 -28089 58257 -22197
r15 -32 -51602 35470 -48046 -10794 -17223 -53617 16757 -7215 -60956 -8969 33743 -26828 -31048 11673 -5751 -25440 9914 6338 -26399
r16 44463 -59820 34670 -62764 4789 59473 -35932 -58962 27899 26628 -56290 2993 -44775 -20386 61508 647 -27525 10531 -36908 28116
r17 51966 7202 57953 15736 31112 53203 -48784 -23351 -39532 21878 64674 -25576 -18794 -29747 41446 -22177 47951 42009 -56596 31423
r18 580 39724 -35594 -39174 -52085 -28959 62717 20025 -30421 -6377 30279 -64955 37371 -5432 -46670 -58244 53365 40018 -31375 -30031
r19 31066 -23243 -4559 50408 16325 -39974 5527 -23613 1162 -15690 -26919 16382 39315 50276 46492 -4373 46973 -15989 31535 -29982
r20 64645 -24858 -11483 29434 31572 -56981 7934 -21378 47299 -15651 16887 -9267 60755 -54182 39737 49537 -40789 45177 -55466 -30492
r21 -23742 53311 45918 55084 1594 46060 25323 44514 -11361 447 63065 61053 64099 38515 50790 12679 -36292 31937 63709 53186
r22 16470 41179 -13015 44070 11657 11682 -34952 11443 25114 61378 -31273 -3458 20133 28748 13598 -64176 57646 -22474 39304 -2329
r23 -32758 -59398 57382 61199 -12384 32315 46760 -12240 17344 -48131 -41507 -28013 -12371 64461 -27554 -4119 -52502 11323 35807 65126
r24 -44547 42861 -65477 30613 -54333 64336 -27493 -8233 25780 -48186 40067 -13692 -22635 -37099 -49593 -3702 -43864 14710 -12526 3565
r25 -41242 11947 -53066 59341 -7742 12329 59010 11271 46582 38744 -38058 -58523 -16259 62320 3931 24021 62175 -24941 -53486 -4983
r26 8044 -40245 -21509 -8782 -1834 -28572 32204 14605 21347 1734 29814 1837 43124 33058 30365 -62204 35817 46769 23667 20283
r27 -61528 -55540 16763 23743 -21629 46135 -47002 14118 -11250 -46917 -7842 -62919 -63892 59730 55244 46639 -33678 -49480 55376 7184
r28 -62756 -3463 -56405 30579 -19220 -26356 36804 -27530 33798 62419 16519 -13181 19187 -40958 50985 62639 -4283 17273 -47458 -60540
r29 -43767 36566 -20545 -17885 -5306 63011 -39990 11537 -44629 5460 37560 -29128 16588 47676 -45202 42343 -25747 49420 -30135 -23729
r30 36448 57890 56075 64190 -63809 24653 59620 965 -51076 -48485 2767 -52288 37639 -36865 -21533 -50071 -20883 11682 -17739 -8109
r31 -31131 31233 37898 23967 -56582 -37176 30794 35264 -55842 -21842 16376 61456 -63513 -38485 63855 28855 25682 28009 -33260 -34640
r32 6997 -48227 -10028 62014 -47229 -56303 9211 61797 28204 -496 25683 -20741 23253 -56021 -7754 18547 -34200 27177 63497 -2499
r33 65089 -42868 -2919 32702 52814 -4326 49138 -6782 -11806 -19231 -37733 -23699 39146 38445 23420 16964 28511 -48964 -45779 -13238
r34 -42989 37136 50343 -46169 -45764 -23669 -14473 8060 15569 -18030 6180 -54293 56786 -29714 21351 -59116 26112 -32319 -34831 10054
r35 -16732 -13297 -49504 -11423 -1839 -27702 -6369 23912 6463 -966 -21252 -36850 11111 58251 32509 17882 -21462 5634 44351 -3868
r36 20833 10576 4960 -14459 -10313 60751 42393 -2266 -36834 -20903 -33626 62153 49569 11148 -14428 -49598 39232 -27970 -45628 11522
r37 -27178 52432 -52464 23131 -45974 -11265 -24524 10973 50117 8507 24388 -14868 -18070 33696 53235 -37124 -10263 -33554 18483 -28597
r38 6043 -4880 8070 -60198 -64233 -35233 10411 -59916 54491 16930 -57678 -7304 30003 24228 57779 44308 49248 44197 6501 64620
r39 -51942 -16145 -2164 23241 -12563 61922 -42833 -24999 -58279 26154 48471 -53444 -37311 42892 47581 16469 2805 -20962 46384 -56179
r40 27048 -23364 53192 12213 60412 -34229 -5537 51484 -38866 -45520 33164 49189 15908 -58256 -10478 58946 1793 -12753 56981 47280
r41 11212 58214 -15764 42123 39514 50558 -31076 24138 -31619 47480 14231 -33735 40352 45370 55384 -63339 37441 -41282 33079 49518
r42 -998 14182 -39835 43175 -56315 -22537 48297 50858 -29092 35249 55737 -47805 -1292 -15816 44781 -26605 41433 -28156 3013 -25957
r43 -28349 -8024 -40993 -47482 -16015 34772 30777 -19013 26544 32949 -52411 -40454 40521 32939 -49027 22387 6125 -33419 -64898 39146
r44 14092 44955 -8180 20386 -26735 62129 34024 -54534 2526 11970 -3769 -19128 -30545 50370 18951 51573 45467 57528 46114 41890
r45 -33092 10820 1699 43500 8093 5307 -22922 15265 7962 7115 -11634 22912 40193 -44542 6123 -24706 47805 -26221 5062 14098
r46 29786 60111 -62222 46917 -17672 65074 -63291 38487 3430 -61590 62224 -5171 -46438 36060 26571 12428 -54553 45835 49429 16691
r47 9642 -33404 3703 -26221 -15545 -21097 18381 -1057 29096 37035 39973 13670 -9579 26372 -64669 22546 58574 -7553 -49110 -2859
r48 -27251 -56408 -19610 -61586 33105 -4560 2996 3137 8045 51996 45591 -64333 -9673 47031 -35472 -7126 -18061 60295 -55944 62580
r49 -52956 -30761 -38400 -59842 -8692 -1848 29326 23864 -49860 -38856 32734 39300 17630 30240 -28854 -60224 -7916 42477 4290 1796
r50 -48438 58498 -45340 -10586 -47542 34947 43907 -63172 57125 -14145 -12623 -10169 -11834 -27632 46767 55342 -32097 -17305 -59938 46649
r51 -32493 -11233 -9253 -27998 -59531 23801 -2318 -58263 55035 -11713 -30452 -44892 18360 -2529 -55135 62766 -36614 42524 60645 -31294
r52 12667 14019 44974 -9145 27171 -10145 25493 42785 506 -16065 -38476 -17385 41254 -7926 -41794 10453 -8113 21979 59485 63727
r53 51839 61754 60899 -55479 65079 31145 -43081 -60493 15136 -2677 -63274 51657 -63433 -52910 -42617 -43378 12072 -27726 -28881 47647
r54 34889 -62243 -3597 -40414 41501 -63698 14472 14867 -45824 -43805 -59021 20890 48080 58458 -45185 48339 -59038 54062 6894 -27357
r55 64676 31697 -19591 24191 -62786 -61729 6497 -7858 14314 53008 -41762 28213 -32306 -5597 -10516 41828 42959 16688 6612 -52665
r56 20454 -61059 57905 35358 -47279 54929 43482 7521 11876 64869 -19863 221 -42436 13621 28328 15865 64982 -53134 39289 -32157
r57 10294 -14526 5235 -19976 47479 358 -21481 -20114 24363 -60468 -39424 -20466 -37405 54962 4169 -34122 -43453 -8902 -41122 -37367
r58 10526 -53974 -8443 -46701 -45464 -46768 -27689 57216 5155 2015 3318 43617 42348 3757 -1885 -3543 -35715 65284 9316 57945
r59 36129 -45400 54693 -48018 6784 55340 4052 -27212 10362 61149 -2265 38268 50298 -45576 -48235 53753 -47170 -43609 -37729 39109
r60 -46929 -64287 -46599 50609 51633 -42615 14323 63633 1439 14390 -16844 -8025 35455 -62401 -58003 36643 -15806 -48732 -10474 26204
r61 38826 50081 -19630 9561 -28995 -51632 -39160 47920 18914 55547 26810 -18614 35198 28791 -59382 35836 -49980 61615 55726 61589
r62 49103 5598 -12277 -6358 42514 30096 -17287 27098 4921 37006 52918 -56446 32098 13294 18354 -10598 47015 -57639 16371 -18976
r63 37886 -14273 32026 61508 -38589 -39955 64103 -33371 6960 -63704 -31538 12780 -41270 -9794 -34256 -3891 3872 -613 38054 12962
r64 44 9872 1324 -27753 36736 -22152 -37679 14375 63030 12833 -24799 -49035 -14768 -29338 -15951 -5342 -24769 -29207 -38139 -16441
r65 61560 8106 63423 -46267 24998 -59142 -33078 24082 8060 -56548 7800 -48041 -61423 -52155 23289 6714 25538 6199 -10540 56580
r66 16193 -14239 35919 31170 19210 -40347 -21162 37751 -22485 -19949 -62692 63309 -1943 19226 -10281 -37983 38378 60158 -16891 -21303
r67 -57993 -60629 -47506 22433 27343 -24032 -291 56165 -7432 62471 21624 36527 52517 46865 32672 -58332 6927 -29159 -9486 7105
r68 -40926 -35803 23323 -39983 -18290 -31707 38039 35574 48728 -45749 -39942 3712 -43502 -594 -34592 -11293 32418 -17498 7611 5946
r69 33957 -28263 -15159 -38901 60445 44866 -50523 -22343 40439 -31211 34549 23304 -31508 43392 26049 10912 5714 14324 -5514 -38339
r70 62536 -34722 -20517 -51202 -61405 -51174 -50903 -46279 -17025 50549 26847 60444 58019 -5473 -16544 18649 -63885 9598 47501 43961
r71 54128 -6976 -45325 -30818 -18512 -54180 48227 27145 -53667 -31617 -33282 10614 56865 -38408 -25163 2194 -6395 -10221 -56740 -64027
r72 -9076 19719 62957 -10881 -50192 -4443 -18281 36030 -22066 -14850 39651 57350 7234 -56136 -31964 44051 52875 -63141 47748 63224
r73 58999 49760 10402 41056 -57526 -16067 -36641 52315 18201 28389 -48390 -37136 -22815 -24923 -59639 -16816 46512 35378 -35387 -2178
r74 -21939 47552 -32672 44091 -34900 16457 38334 7972 64276 -13390 -53165 58284 17296 56830 63955 27645 55741 -8802 -32802 -55056
r75 -50221 6479 26534 21741 -17645 6263 -44305 -47057 1802 -44457 -58139 4778 45051 -55304 -22467 12757 6104 8197 48214 -46573
r76 -52601 18389 34697 57159 -29303 11268 -2054 -6936 -58676 -918 -57874 45616 58687 -18238 5756 -33245 58279 -2448 32421 -42530
r77 -37726 50974 -40142 22583 7374 52067 8654 13411 -53104 14325 42602 51609 -38511 -55825 19490 -31058 -44259 -15988 4448 16309
r78 64814 33909 11921 -18311 6225 37783 4146 -53954 -35465 58424 12238 -10691 -17281 46160 -41096 49342 26349 16906 20264 -60024
r79 -10665 45486 -58016 -9224 1728 57853 55904 -32738 21859 -34451 -36118 59757 -57042 52328 11730 38684 22033 6434 46513 -62225
r80 15408 61261 34319 28341 60771 18654 42083 51668 15984 19703 -62082 -7536 58569 21189 -47530 38505 22200 -30070 23896 33395
r81 -39549 6912 50979 8470 -30111 8151 -36167 -52537 -46853 22620 -26064 37756 63297 -64118 3003 40041 37689 -64221 -47264 -57899
r82 33941 20148 -64067 40347 -41658 -22243 58142 12309 -26679 -54983 36316 48636 26119 31489 18598 60679 13042 -47911 44248 35879
r83 5745 11676 -41647 37756 -19405 61640 59958 -32736 22628 -11995 -1180 -11508 7160 36613 -61710 -62742 35925 56452 17162 -54365
r84 36017 -42201 -25738 -41458 -9604 3091 -7870 3521 14570 -1256 -24448 347 8373 -61107 -23037 -47538 -22403 53876 -33726 55665
r85 41299 -23652 -29597 62993 -52798 -43449 -27014 47020 37360 -25757 36457 -63216 42313 -23287 -12418 65003 29034 39837 50621 20838
r86 -5302 22096 19740 10534 36370 52456 -15271 -44179 13563 58373 51282 41944 45740 361 -4324 -19440 -63883 31230 4682 -52685
r87 -20425 49190 -21120 8034 -39834 52016 1145 -55756 -3375 -46966 -47896 61652 -61917 -33788 47980 8214 -33978 38249 -12602 13015
r88 -62408 -40043 30807 6883 -46005 -15961 -42722 41106 27164 29327 -20766 -23544 -47520 -3937 13410 29773 -35327 24469 37759 -32335
r89 3688 -50052 -20807 21571 -43126 37931 65199 21993 -31167 -24918 61397 -2679 -53480 -20317 6350 41322 -50122 -65265 -9032 -20758
r90 -60690 51019 42207 -53972 62977 -64284 54739 9619 -33915 45894 59574 -38186 8796 18047 -12292 -30869 -11481 21646 -56314 -23142
r91 51539 -39789 64819 -23052 -34888 -13596 -53350 -45607 -20491 45101 46295 22560 -9571 64759 17294 4552 6056 42574 12866 28493
r92 56267 -64472 2783 45721 -41385 -65181 -52344 27027 3247 22021 35185 -64775 53064 -65301 50290 -50907 -49086 -45617 -3535 -51228
r93 -17030 -29005 -62565 25131 4524 -64834 -38984 29069 -1075 -20262 -8425 -1414 -28862 32395 -51156 -36790 40219 6344 17301 -4809
r94 -10358 -48857 -35059 25288 -60735 -59603 -62141 -2691 -60771 -54619 -13198 -27638 11865 16176 -63200 -5336 -44644 53003 -39374 -39943
r95 -38496 -12167 -21702 45985 -10165 361 19659 -26697 57998 -60849 57119 3059 -6402 60670 14314 -28784 -19404 9485 34549 23708
r96 -14774 -8573 29590 46193 -33173 -56317 30583 51845 59035 -50905 51952 -54661 -34699 -15604 56742 -28776 -43094 22598 -16826 19031
r97 -58344 -31338 -39074 56799 -63456 -20398 -34460 -55574 28517 22497 -22348 62167 -16451 -53629 25523 -37695 -38662 -37265 -53261 1393
r98 35687 -8388 -4793 -24949 48610 -20129 60500 -54038 52389 38565 53303 -47937 5841 -1704 21097 45608 54915 39272 -8802 60739
r99 -62682 42287 -12942 13033 -41399 -42577 -9463 -40506 47598 -36882 -58197 17789 -32774 -28994 -15853 -34462 -47273 -56927 8683 17262
r100 48066 58407 -11267 54683 -65000 41626 -52169 51913 33953 -27692 -13006 17657 -59558 -35468 23298 -856 -16358 2365 -25228 36831
r101 29656 -40667 -60785 36032 -13554 -60965 -40123 48175 7190 26452 58964 6482 -4782 -36409 38674 65032 -34981 2135 10589 47814
r102 44475 41907 -32637 30652 -43996 -56606 -37044 58417 5712 -28808 -61629 -44861 -60971 10910 -441 -38217 -13544 -6504 -5849 -20797
r103 -43356 15194 -22498 -33991 60243 63334 18885 37178 27374 -61140 8770 9213 4239 -22692 38332 -8898 -55047 -17916 56269 7385
r104 44654 57456 -42293 -36364 11399 -29455 -39666 28850 670 5617 -52375 61118 27282 -11210 56047 14415 42883 8650 -42636 -55500
r105 -17991 1151 49107 -60015 1481 38070 21858 26586 -62758 -25314 38725 21545 -18474 -31195 2545 28256 -20685 -34406 -40440 -40384
r106 -36501 12873 -59281 -31051 -5747 -42428 -33113 42127 33604 -38196 -54395 36819 -47786 -14670 -1969 17309 -12297 -7939 -26577 10473
r107 21402 47491 14523 -1600 -16332 -23908 -53496 9894 -32232 62449 14738 -25166 -34293 36304 -10648 31971 -15419 55785 -29258 1180
