mTable40 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 46299 41696 30631 22167 18120 1124 21007 -3589 15010 61093 -33474 -36144 -1498 41419 -29681 -3938 42964 22265 11432 -61253
r1 42152 -19193 48617 34754 -23059 22114 -12305 -26755 33346 -20909 -12735 19724 23753 -32032 -46004 52304 -41362 -48961 -11001 -44801
r2 28517 -722 -59566 31261 -14132 -30140 -30100 61373 40933 -47969 -17927 -64839 6141 56482 45113 -19171 18014 -15452 54985 51701
r3 45543 -14160 -8804 10220 -17729 -33447 -14980 -51596 60277 51720 -58505 -49613 25781 -57812 -44559 -56673 -36840 -41444 40378 -41676
r4 -20287 -38712 -42242 -50018 8567 -64850 -34528 47063 13073 21251 32168 -31211 -36875 -45094 -13927 41098 19187 -61636 -63514 29869
r5 -16968 -59409 -6342 3547 -28177 4833 -12333 51829 27068 5919 15041 12050 3193 22089 -35415 57142 40735 -62429 -16948 -56775
r6 -53377 -22767 -38483 -12170 22289 33722 -49694 -36185 -23283 52139 61499 56602 -42925 -12648 -39245 -32512 -20044 56089 7802 -63625
r7 -34255 -59804 -3185 -26509 -37202 -61039 41672 -49758 51345 -35261 29125 52875 -9849 43809 9628 59394 8825 53106 -17625 -46978
r8 -19619 -45881 56971 51581 45026 -15350 45292 31752 -27194 -2447 -61927 -25321 39726 -59093 -63907 27709 3569 23993 -43696 -58125
r9 -600 19865 30049 19160 -19038 -17948 -20382 -47897 64661 -36691 -4469 -1911 -24719 -18245 44587 12946 14146 10042 -31878 45458
r10 -26321 19831 -63527 -64928 8275 54507 36746 45688 -56840 60627 -2226 29225 -57515 20446 26083 -25821 -32979 18589 -25193 -16121
r11 -31537 -13420 2716 -24415 19794 -53070 -14602 -29432 21161 50710 -35398 15797 -8760 11988 -40742 17294 -9658 24284 63107 -43308
r12 9699 33162 -22449 -56721 -20150 1032 30038 55597 -32807 15703 -64069 11699 23923 2323 35451 48847 39165 -23797 -688 -5731
r13 -24803 56918 10656 -41626 61663 -37347 -65505 16843 59290 -32593 41584 -5820 -39682 50615 10805 -7351 -55139 -27532 -7743 -20348
r14 -29078 -22638 -45177 -56909 25140 26080 39220 -28690 -57042 30651 30221 -42457 -29894 8036 -7844 22190 -3548 48872 63289 31092
r15 5223 26861 -15057 -35033 14165 53284 -34900 62592 26856 44327 31214 -55594 6762 17861 7279 39244 1439 -20659 30528 41847
r16 -21092 -5418 -19427 -24991 37641 23651 9777 58915 -36546 -18985 27918 -414 -16244 46578 -45037 -43732 -479 11718 30353 16023
r17 7328 22222 -43214 -26046 -48867 48209 56539 43888 64 -9629 -52445 51131 -27349 25677 25593 -33035 3352 51820 -58985 -506
r18 -39115 -35838 32504 -25347 55371 16274 -22493 -37023 -59480 -889 -48177 60140 -56 50107 47666 -37692 62625 63157 29442 -52333
r19 35574 -607 -57672 -40645 -30154 11678 -58319 -26499 -41018 -45789 52220 -7011 -64754 -52352 3686 -30812 21241 43393 -42220 18599
r20 8391 -33659 14005 -36173 7912 45956 -46204 65290 -60579 -19242 -40303 -1352 2604 40763 -12367 -14397 -7981 -30154 -7607 -5495
r21 -62180 -8091 -20935 34774 -30106 14096 -12648 18389 -50156 -10156 -8405 31068 -14633 -59031 -33294 10627 35125 32271 41502 50608
r22 1017 23907 -60122 18968 24862 -17283 42608 -20278 46331 40804 20523 -10933 27114 9053 45721 -5763 45190 21372 41333 53401
r23 22333 -46806 64721 26240 -50114 -42802 48722 -20327 15032 4202 -1118 54770 -2282 -434 38577 18375 43256 -16585 35701 31370
r24 -16455 -15142 24765 -1456 -31890 -37132 -46182 12002 51050 57210 24694 10259 -63009 -31070 38302 57227 -56094 44630 57793 -25613
r25 -11975 -25899 -57963 48825 62608 20676 -816 41537 35875 36400 24809 39178 -31965 26191 46920 -37934 -3084 -8288 35810 -55087
r26 -41962 8561 -40923 -49329 33912 -17598 -7402 51603 -25217 -65341 -24057 187 58088 -63531 5153 49879 -14440 -30874 -22703 -28433
r27 -11369 30827 49506 53044 49308 31712 -54273 -42825 -61513 7454 -61985 10064 -47567 6931 -10953 -834 -64013 33972 56150 -205
r28 22592 -43985 33822 -59654 -54401 -8048 59192 -6829 53046 24859 54874 -23401 52778 -14939 -39756 -25644 -59571 -50838 -30025 45926
r29 -21314 -28541 1216 -23515 40464 -40850 64414 -56377 65505 40268 -59199 -15316 -24229 30913 61352 -49575 49817 -1130 55528 -61123
r30 -59880 16049 44538 31428 53790 -61815 57588 -17219 -2126 40413 -43666 -50236 41963 -57807 -45295 9620 -17546 -61499 43913 58316
r31 -49740 -64090 -21673 57213 65043 20859 36151 30844 -41470 64098 20959 6106 -45851 17656 -39555 -32829 -18193 -3571 52967 -60328
r32 -3875 45963 -52898 -33982 20799 -24955 52236 -30347 -20794 -8881 -44805 -36018 -37622 3259 32811 -20878 -53691 -36454 2637 -24140
r33 -31823 -24933 20496 -40671 34189 5086 -17365 12216 -11192 41730 -43081 18517 57901 -30686 -27519 -50734 14525 -31844 -64176 33963
r34 1246 30354 47920 51800 -64825 -46092 6410 50134 17983 -31409 7256 -31783 -48782 -2421 -59761 -42738 33129 54046 -56033 26102
r35 44212 27552 -60287 59767 -43920 -2765 -39381 8001 -1735 40716 -14151 6202 36578 -22106 30324 -43598 -35596 49844 38772 -15971
r36 53850 21729 -60315 -59085 11307 3837 -26354 43405 13727 55555 1410 -32245 -41981 6721 27310 53540 23380 30877 -23389 58276
r37 22489 -51572 -47233 -4562 -13533 23927 45937 -48252 -15568 21703 49821 17607 -23977 -42782 -45305 -17157 -40161 11262 53375 -33930
r38 53566 -39553 -20657 -29335 42687 53734 -22567 -31769 40059 -11598 24568 -17190 54519 -48913 -8810 17845 -21027 28608 -58845 -20155
r39 -4184 -28977 41045 22616 41080 19617 42302 -32627 12503 59770 36807 31243 51367 -31349 56669 -10033 35228 -61033 -52789 38430
r40 28344 -24125 55398 -43017 -39620 -48111 51563 12412 -7841 -3661 -3682 -30782 -13040 -30177 -15204 52445 -15533 65370 35130 5333
r41 32434 19112 48912 -27991 -15434 27791 -24481 -11707 -28516 -37573 52979 49633 64875 -42641 -51470 61768 47122 -54419 7177 -44223
r42 53583 62030 -9515 63936 -13160 -7187 -35988 -46814 -28447 -49526 13988 62727 -13559 27109 22259 -36063 48136 34394 36513 -5031
r43 8491 17305 62869 61598 -51667 -49069 -22726 2962 -25675 44580 43076 -45437 -29926 -51971 -27150 25458 35776 61965 7384 -21137
r44 -65080 17127 -52183 26879 -38588 -55444 -28899 -42266 -32237 62984 -32247 -58875 21498 -27624 -31706 63023 -13910 61867 23387 -55491
r45 -43674 16380 42245 13695 27517 36400 65021 -35389 49997 -58726 39478 -41446 18228 -50539 63379 -8371 -2101 -20971 34824 44980
r46 -38154 -21408 7433 -55959 57498 -28261 -9142 -26462 50637 39390 45748 63082 -2968 -16756 -3149 53417 63933 -65357 -27352 10655
r47 -36111 -9930 11354 1787 40964 62925 43705 -2124 -761 -4092 -29731 -31387 -15721 -56879 12485 -4330 60359 53247 -19964 21194
r48 -2231 -59008 12687 45926 -27664 -42886 -28345 -59873 41469 -33175 -41939 19072 28453 -27349 2701 58012 -6263 -59907 -62194 25779
r49 275 12926 45623 60877 -15289 60118 46383 -23398 -44889 24759 22667 -33527 -26670 50767 63532 56486 -24356 -38931 -27178 -49457
r50 56296 28274 24463 55759 24579 -27392 -60494 15760 -42452 7618 -60707 55392 -21105 18284 59398 20085 -38168 -49205 59095 35434
r51 -11471 57046 -52055 -44148 -32984 64116 21795 -35848 -31026 37371 8022 26008 58584 215 -3979 -3181 -16342 -46755 -41435 33785
r52 -40082 51712 849 28512 -45651 3076 41876 50788 -24511 32268 -4624 4260 -34618 53744 -15599 27385 13402 41940 -33699 -11221
r53 46046 62558 30536 -24323 61047 51155 11417 -3333 39453 -43045 43019 12116 25957 -7088 43664 41201 20913 24651 39943 53688
r54 -62958 -62699 -23721 -46888 -24034 26488 48152 -33763 -3999 -37114 -35200 -58128 -5164 42919 -1272 17976 -39282 -49457 47933 -63030
r55 5200 42468 -7498 -7010 -17243 8648 1426 62430 54562 -21003 -54654 -13361 -54993 29875 16880 -63676 -44678 -20583 63607 52427
r56 51420 60456 48719 -62618 -39451 18758 -42592 -23329 -20826 47897 -52515 -38821 -60389 -19109 -5610 -1854 34465 57174 -32424 12712
r57 -47590 -58064 41636 7624 -19634 7658 -25010 35713 -592 -38997 -36024 102 -52858 -2648 -27589 -44309 -14580 -39509 -12625 -9005
r58 25499 32736 -25375 -22849 35691 -53721 31639 -28620 30075 -33986 44151 -59339 -3248 41868 -63123 -23044 20273 37520 -22030 25875
r59 -18247 14913 -60817 64714 -64549 13033 -6015 -20379 29528 -36022 63915 -26423 -35299 2299 9064 -56026 -46817 -6843 32751 31840
r60 -7359 7145 14392 -10215 42561 62900 -37 -18596 29644 61888 -59974 -63294 -43271 16155 -10187 7041 4633 58514 22798 7503
r61 44185 55530 -36922 17822 61579 60732 26851 -50163 37961 25022 -59825 -43553 -50390 2967 -54729 31645 19771 4624 1940 -10646
r62 -58809 51708 -2110 10329 37055 17351 4766 -18712 52164 -33938 46871 -10046 -24246 -27026 24459 -38942 2110 25389 42011 -42005
r63 41071 -22994 46272 12025 19765 -20649 -36689 -18255 56802 51397 -54823 60305 -42446 -33636 20799 -32800 12170 16213 -50880 3039
r64 48777 42391 -43161 -14261 13421 -47648 41725 47756 36101 20903 51601 4313 -16480 -28719 -19258 -52876 -22400 52506 36059 -47591
r65 -45731 -20878 -23890 20057 26688 -37435 -45169 4544 -3496 -45101 -58487 23171 -31990 -59917 60811 51759 61434 -44833 65243 51092
r66 38498 -63592 29140 55357 -63850 -59810 47677 4310 -18298 -48392 8094 16019 -51163 -42208 14126 -64637 370 -53 48017 -59078
r67 39581 23466 52798 50681 17793 -12837 -11461 -27902 59586 -17995 7581 -7538 -59539 -37416 47384 342 -11141 65251 -44524 40175
r68 -25441 25285 -47141 -2731 16242 -31190 6163 47881 51468 -35801 18824 -10373 -51220 37556 14211 -27893 30505 -22191 54736 -8604
r69 53299 -62763 -16584 -51666 17628 39614 -18925 -11063 -20675 -29409 10091 -47425 40128 60105 -28070 -31006 50285 27095 43682 -8618
r70 -19256 44786 993 2269 36688 36362 -53935 -51304 -387 6601 -596 -24368 -53645 -32969 -11757 27048 47953 -46688 20434 -55549
r71 18738 9220 -6933 21121 43115 -51248 -11593 24767 -55497 -8820 -11479 57806 65060 -11595 50942 -61448 122 5324 -25626 29881
r72 -26393 -34051 13047 45664 -14809 26541 -32543 -20634 -38704 40679 -9609 -48809 -59495 -31645 38910 -4217 -62206 -29094 57669 -6360
r73 52990 14796 51749 65323 28087 58848 -33162 -13476 -32372 35373 33373 -15900 -1132 5842 35763 55484 29441 20674 1123 44872
r74 35553 13323 -56534 -50352 -31019 13269 19740 -29282 -28051 30941 47951 -4221 -48406 -21231 23998 -22810 56508 -2181 -49923 -8838
r75 -23934 -29919 -64319 -34607 -64289 -55631 -32875 -38983 -42310 -13812 -25806 -3758 7441 12131 31338 61728 -32536 -465 34396 15049
r76 24358 -48926 1916 51618 41892 -32927 -29888 -26070 -27617 -56787 -58238 -15244 -10033 -48424 -29289 -13919 24013 -46161 -53743 32943
r77 6900 44576 -16074 -61937 -51754 -63319 30369 -36439 23397 -25168 -2586 -12478 -22341 -6473 -36962 23190 -43603 -41986 50705 -39808
r78 63540 52791 -6755 10798 58810 -32923 53779 15621 52589 -59159 44893 -62354 44804 -57377 -37850 22675 -19914 18053 58896 2910
r79 -17091 -44068 45794 -48325 38334 -45091 -7752 -49865 -1527 -41394 -13038 54914 -2861 60994 40575 65043 -18025 48636 64014 57960
r80 -26116 -62978 30198 31216 58791 35203 -10519 -58807 19065 31863 -6809 -23695 54215 -27918 -17422 41350 -6740 51040 35675 13865
r81 -9017 22880 13126 -48384 -29300 -57317 -6289 3759 -23627 16119 -59233 -25720 46535 -27719 41274 31395 62277 25810 -28733 -29998
r82 7463 -10327 50706 29339 17196 59973 -64964 -24671 -57445 -43721 -46129 3605 38540 47675 -45431 -25550 29889 23414 -57428 38893
r83 20050 52183 39221 43168 40030 14404 47358 7011 54888 -20072 -30341 16601 34255 -34966 36904 -6559 -35508 52653 -27668 -43131
r84 7654 48415 -57227 9112 20205 -34639 -20788 -36000 -2935 -708 -36248 46869 42394 38509 -49908 -31433 64187 -41260 58358 57206
r85 12815 57229 40974 -30296 -38684 14177 22217 35118 -11720 29419 25842 43806 1228 45371 2338 18995 54657 61501 -29870 8023
r86 -61343 -13322 -23093 -41547 34254 39957 39793 32905 45590 33483 11734 32291 40917 -60753 44294 -6092 61099 9104 -29619 -59722
r87 -62986 41092 25989 -28115 4426 56642 16358 -59222 31243 -29360 61061 -22554 16633 47729 41940 -44858 -43147 59602 15299 -49389
r88 46654 -54339 -3868 -22423 -17836 -953 -10159 49565 5913 -24003 -40780 -51701 -8041 59456 20603 63858 -32808 -38457 35489 -1704
r89 -45994 23549 64368 43813 13079 -4867 -19937 -61603 12067 -31683 42894 -8715 14928 24131 685 4966 7070 28582 -19120 41162
r90 52479 55906 -37168 13741 11286 40322 16553 -33580 -45854 15857 -34125 43190 53550 -60328 -36678 32214 -26864 4190 -10593 -23907
r91 61822 28649 -7336 -41554 15394 26001 644 16789 63253 1147 -60767 -54110 -53491 -17747 40517 40895 19463 -29595 61003 -4493
r92 12922 61777 -40373 45378 -63269 46533 15291 -17670 -30550 -21934 17495 -58064 -13049 -62861 42314 4681 -5606 -10881 8727 -41883
r93 -37594 -2110 63026 63553 50327 -5832 38040 50782 12272 -33497 -21739 12072 28367 -9962 -62944 44349 10266 32597 59404 -49868
r94 -62546 -19087 10021 13925 19456 -65321 47384 -3738 -43692 -19991 64829 53633 -3700 -4769 26631 -12944 5854 -62316 13235 56863
r95 61244 -26468 -60232 -16268 -20426 -838 34025 -34987 34364 -25081 -65146 49868 12917 5573 23870 -47305 -18758 -23068 968 59081
r96 53200 -32495 5054 -21149 56559 22484 28585 -65198 -30290 15130 -11950 -37755 -36029 -15822 17109 -30792 50792 39007 44841 -22188
r97 35024 50098 -53687 -28704 -7114 29127 -34878 14110 -27457 -91 -7318 -19312 -44922 -44290 -58873 47169 -3516 28825 -47413 -9853
r98 39605 -25036 61771 11879 3166 1416 44738 -25565 -13223 7441 -10919 -43485 -256 -24880 41490 -24379 -62154 -25842 14823 62757
r99 -47521 -16020 -7807 42777 164 -18884 40567 -30127 51642 -1156 -13483 51162 -31531 -61319 33514 7109 51273 17397 -8428 -24042
r100 -23314 62330 33855 38243 -25279 59877 35652 34957 42383 -61982 57988 46610 2589 29070 38005 45802 -10598 61648 21609 -28874
r101 864 -10646 -22544 -27826 26511 -51488 -52326 42367 -2740 -5106 -50242 31687 -36697 9876 47983 10318 12475 19720 51119 -53022
r102 -852 13660 -38488 46996 11275 -17519 -45181 -31281 -30344 60050 -45794 2412 50968 -34544 64731 -60738 56656 -35404 6570 -9994
r103 -36513 51717 -17240 8154 -7575 15564 63461 -881 -7150 27329 11269 16806 59804 -9890 60668 -3674 39603 36824 -59380 9336
r104 64584 8258 16675 -15674 -61040 27976 -43598 33076 3992 -6940 12347 -57302 -1001 31121 -17604 -6892 1486 -26643 40867 42811
r105 -10958 -28031 17194 -31525 -5037 -56281 803 14983 -7642 30291 -47882 -39881 27850 31675 23410 7870 -57144 20750 -42603 49663
r106 35609 53980 -18000 -12663 -13597 -64418 23480 -16335 -61536 -24380 -18642 -45329 -14268 56303 46130 -40354 -5326 -38698 -33795 -18709
r107 22567 24446 -16859 35117 62099 6849 43814 -18375 32475 1762 9006 -28694 18119 44347 -21346 -11125 -21816 -3527 50134 45416
r108 -5686 10826 -53649 -23032 63120 -32416 -62276 7927 -40024 50916 37308 -6526 -38043 -7620 -56282 28525 -40805 36409 60600 -18162
r109 -45838 3383 -6694 -27722 -7606 38124 -5542 -7380 -54200 3363 -2681 23175 -6700 26921 -52755 47042 -30380 27480 11848 -40137
r110 37040 55427 48638 63072 -32691 -407 11589 42369 -7846 -58860 6330 -22789 -10724 -55055 -43677 -21812 17976 -17116 37551 21587
r111 -54871 29338 63994 -37268 15712 -58688 -42446 -27066 8607 -40475 -30436 -43186 -25719 -21004 30659 63326 -16214 -25049 -14671 -22502
r112 19550 -24198 40338 -34206 20861 18180 28973 -40557 -15721 -58720 -6703 -45892 -25842 -3228 -43995 -46206 -61881 -45517 35020 58957
r113 34131 46951 -24656 -42449 -46400 38615 20805 34181 -60994 -3222 62696 -50204 56767 -53583 -53728 33214 -58126 -64978 -7256 -63417
r114 -56326 -9593 -30576 -34752 -26721 36524 53099 -7555 289 21316 31307 29832 -44880 -49178 41095 -63904 36715 -31324 -45964 6119
r115 53910 42030 21964 -34527 43498 -41775 -37369 39022 -4625 42857 22017 -38281 30131 -57112 49195 60832 22126 -64322 -6410 -33286
r116 50671 62890 -29685 3069 56307 -9796 60309 -62360 31850 -20838 38391 -53600 11469 -33058 -54828 -55259 58763 -39139 -61199 25102
r117 4902 -44458 63039 3849 -63865 10614 31560 -4919 -24086 -23486 677 38324 -7592 -56112 23916 42414 -15145 28099 -30568 9960
r118 -56492 31134 -44691 -10730 -16560 -55448 35308 33550 53347 -47108 8374 59674 -58659 27845 38308 -60482 -58454 -34141 -6054 -54296
r119 48953 37703 -13761 52547 56708 -39914 -31356 -5248 42654 33395 -49918 24213 4751 -63092 -10213 29937 56649 54890 -10154 6140
r120 -49825 -23921 -20683 -4309 -61211 6707 57682 -37709 -64909 29324 -9384 14101 -63684 46740 36538 -58351 61510 60789 27620 45163
r121 37632 -59419 41770 26865 42102 -33273 -40815 -23507 -60096 -59701 43388 -61421 -2174 49740 10977 29864 63134 58012 6459 -7523
r122 44192 -46969 41793 -19367 -13017 -50540 -49524 40251 -3956 -35103 44631 4040 -732 64292 48316 7061 -37087 22910 -15591 104
r123 1786 1158 57867 -26451 -44919 -21763 -3904 -6501 -25578 28679 8287 11595 24074 27176 -12778 -63901 -58019 -46900 39790 20634
r124 -37068 12705 -52038 15028 12924 52877 9030 -50337 42937 -34585 -33665 29010 20872 17281 -16337 -49869 -53108 1888 -50006 18598
r125 -42084 -35121 33639 -32010 56432 3787 15969 -3492 10746 -21113 -55016 23916 -50492 11594 -22497 40712 23605 25089 49607 -59856
r126 -21768 -24841 -1373 -54375 -22002 -23314 60762 27773 -64123 -34358 -58383 -47616 -28811 45915 2810 32826 -6503 10310 -4119 -37885
r127 -48762 17327 49127 27663 -36166 11274 49682 37442 52807 -33919 -52461 -60966 -18404 -6942 43573 -24585 -26668 -56987 -25417 -4072
