mTable17 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 4154 -13969 -41449 -36248 -15793 35206 -62565 -64913 7676 -48733 37584 -62751 13042 -23576 36585 6808 63869 -14066 20680 59334
r1 35 -48852 -7156 -56220 38969 -40938 60120 26655 -33114 -45522 -7316 -24518 54790 -63883 -57360 25627 -47887 47447 -61565 50776
r2 -36538 16281 10281 -7546 -48600 -5726 53703 1937 17910 20932 -5886 -29729 -43729 -50643 7953 -58931 28252 30832 54806 -47934
r3 -42430 -35094 -25891 -52155 -17820 22724 3274 -7809 -65417 -13917 60613 27546 -49131 -24190 -15366 64628 41356 -39305 19681 -21192
r4 18982 -64652 15776 22571 -13812 8956 -35042 6714 29885 -14500 55711 1124 12213 41045 32580 35858 -18791 -15503 -50121 -10550
r5 34986 -46114 22162 59133 57427 -16128 -40602 16506 -29909 -41446 -38837 43410 32911 35405 -31703 43151 37949 64779 -28186 39286
r6 51130 -28966 30082 -15919 12490 46738 2382 51721 35279 -18190 -23322 16969 -55148 40636 10420 -13564 -7343 57772 -63264 3758
r7 -39867 -3647 13045 -3546 43651 19294 -11954 10554 -58841 58933 -27521 25679 -5331 -15061 31422 2954 -24956 -1136 -57013 -65522
r8 19565 -32113 52834 -49525 24282 19416 -17405 53123 -22736 35939 43357 -54567 -17813 61349 51477 33846 -63294 -54480 36626 -12848
r9 -28400 19742 -45730 -15691 56581 32615 -22109 -26402 -44258 -25659 -47228 1594 54784 14060 51909 -8450 21450 -18030 11278 55598
r10 -58162 -54282 -61406 -29575 56048 18160 49066 31720 10991 33168 27797 -31304 29034 -28685 -34679 45564 15566 8990 -35676 -58986
r11 29724 -39617 -17000 -43608 62704 -56838 -2205 35501 -2790 9532 -11319 -23608 51121 37200 -6906 -5768 53675 -10661 -2777 -48614
r12 -41176 -58670 23962 -2523 -47933 11983 2642 35839 22071 -10662 53460 31219 30637 38805 44917 45614 -48502 -15660 -44523 6749
r13 -16026 -39816 -56937 -25247 474 -2959 -1787 -35387 -11329 25938 53155 4615 -58042 3879 44499 14879 63609 51507 -64321 58156
r14 -56348 -32661 -41804 -7166 -37455 22978 28355 3377 59358 -44976 -21383 -12757 3109 -65095 26043 26943 46329 45676 7000 -25199
r15 10688 11087 -32895 6990 -5110 32579 42144 -41235 -14689 56444 11874 57207 -31256 -29626 39167 60098 64015 13672 52318 37719
r16 5707 23637 58867 -60906 4261 -28625 51852 29260 49031 -50298 3761 52606 55452 -16801 -23621 -30703 -6312 35707 -20486 25302
r17 61214 -28582 -62167 -39964 -50795 -52594 -59596 23360 -17151 -51315 -49406 -40403 37751 40937 -45560 -21741 -7861 -25742 -34920 13086
r18 46020 48240 37364 -29669 -30764 40233 -17005 57122 -16106 44315 28518 -50994 34222 -18943 -17022 -50590 -37647 36371 -21902 53261
r19 2459 -3252 -5755 15799 -50542 29357 24385 -55284 62936 30409 -26489 46869 -64733 -46094 33896 37275 -54003 -27167 -23821 1421
r20 10946 9829 -28201 64450 38314 -24655 -38225 -45723 -49110 62077 -60878 -35432 2405 -4463 43563 -42145 21352 41485 -2895 -27112
r21 -37817 62388 34021 -23857 43334 -40035 19402 54650 -51362 -17732 -62981 54502 -1429 -40638 -50896 -35165 -6788 -30111 -28008 -23411
r22 -3216 43150 41952 -39159 -11911 -42509 28218 19267 -42053 -22300 14236 63016 9077 22367 22099 -11495 48420 54407 -55762 21884
r23 -6803 11029 -6385 -29612 26873 -42126 26942 -29340 57578 -65202 -36331 -22204 59590 55610 -50443 -22314 13304 27429 53291 -20496
r24 -23962 -20585 28110 45072 -30863 34012 2783 -36938 -43251 45526 -34646 -63723 38508 -20482 -53128 -36827 10555 3024 32167 -16321
r25 62906 -27366 11888 59769 -19438 51407 -14847 -23873 49997 62098 -64625 -11488 54569 -63122 -27779 -36967 -52544 -50218 -58750 38769
r26 34480 10153 -44418 20003 61198 10868 -38909 -39828 1942 -37771 -48030 61348 -10663 -19352 53813 -57083 1681 -29838 33798 38588
r27 8844 14202 44949 56021 4821 -40058 -13693 58163 -52352 -5663 -41769 -40974 -7029 -61453 9307 45831 -23634 53220 1836 -11407
r28 44372 -25848 31887 39475 8249 -15873 -29762 -39925 31089 35132 38033 20969 -26902 -12036 34302 62800 49852 -63920 58816 -17198
r29 -5478 -16875 -49627 -27271 -39435 35423 389 26501 22845 24616 35406 17209 40163 227 63037 -27208 -27565 -24217 16827 10354
r30 35979 -13871 -35298 31916 33780 19148 42184 -19923 -62190 -61588 -48841 53070 40552 51442 -22433 -42781 -54807 -6252 17879 30126
r31 28705 57365 -45287 -28482 28216 -39623 61892 37204 8352 -16366 -63434 -60569 -51491 16946 -13936 -51563 39670 -24150 49162 60782
r32 11852 -59799 44204 -40053 -52403 46577 30518 22063 -55921 -38133 -56400 -35908 39074 -57084 -19194 40017 24266 62649 14015 -40184
r33 59674 29731 45877 -40663 44730 11338 55919 60090 11976 -56315 31825 -54243 -491 13402 50203 40122 65082 39468 10578 -13011
r34 -15334 27942 9378 -39172 40383 -45512 40739 44951 40888 60628 -52090 -49748 -38288 54290 -24546 45267 -45905 -37579 60584 -61327
r35 -35847 -24463 43752 -9930 58763 -63955 14297 37337 11203 -3021 -24778 1950 58721 41645 -11010 8410 30974 19275 -64219 -222
r36 36022 4242 51228 -50807 50761 51528 58613 42088 -1216 -58149 -50686 54777 -17330 -40037 31664 -36987 27292 35169 -46080 -28559
r37 -26701 -63281 54776 7745 -47376 65026 8095 -10146 32485 -60654 -40659 -52197 -23741 50117 -2262 46557 53120 35782 -8679 4328
