mTable21 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 -28219 -19774 -5741 58352 -28324 -50731 -42372 -34951 -32544 980 -21605 -15151 -64986 -19351 32968 -59480 23179 44079 -7806 -11163
r1 -52906 27591 8577 22700 -3711 44270 -34420 45230 -20281 -38804 46429 -2901 -45204 61922 -36063 1170 -26148 24306 20874 53966
r2 27515 56367 -19117 -42885 -37951 -10749 54979 11021 6771 -64850 26586 51367 -43045 -20186 -23165 57651 -28051 58806 53560 22399
r3 3232 -14466 -24740 42098 49652 -47395 -64095 55407 60704 -60246 -58500 41539 -42786 -16699 -27973 -65011 -8733 -1583 13706 -11799
r4 -39184 4680 -6097 33946 59627 -27875 -9911 44667 48231 -30773 -29444 42752 13759 53346 25758 26289 -6178 -55977 -25405 46513
r5 -55202 9887 21426 14565 17480 9273 -54289 51526 -40096 26854 -11103 2580 -11971 -27317 -48884 -29295 -50977 -58057 9590 -27312
r6 -45900 -54893 -52053 35525 -15454 -19647 -21000 56354 34726 34108 55960 4661 -20887 -47486 -22424 -30202 -7610 39260 -17160 31272
r7 13429 61717 -15789 -21865 -61636 -35364 -12746 -56217 -60428 41479 19435 33015 19690 64868 -29962 -15044 -65448 60515 6440 38411
r8 -63196 -8547 -30611 -1965 -20385 -42943 64731 51739 59986 -4970 5545 -31464 15997 -6737 55959 -42057 8953 58376 54098 -34920
r9 16868 -23320 -20364 43072 46711 22348 -38574 49390 -19820 -59947 -36290 -32570 50643 -4374 -55714 -39812 55972 7467 -48124 -46834
r10 -6921 -21173 55833 -4777 60890 -7799 -16220 -51793 52132 19720 40443 -3501 -25231 -32414 49451 43821 23508 50411 6055 -64656
r11 -24682 34561 12529 42495 31068 24409 -27501 21376 -35256 -47447 7818 -34345 -16842 -61574 -32187 55317 19442 27713 -11674 -49513
r12 -21353 -31079 -65035 -27146 -36606 -1169 -14477 -36962 30084 -10887 61656 28247 27614 -63186 -58764 -3899 -20474 48671 -13443 28790
r13 -4127 52539 48484 46555 52940 32560 -45877 -44171 -5807 63214 19646 -49294 -13504 -48764 16830 -28802 -12881 -63831 -53186 7235
r14 32753 7050 -4489 13366 -17740 -33629 30170 -31806 -49979 -26468 34356 45779 -1123 -13015 -26983 78 -49921 -32388 -25178 51896
r15 27374 -45672 -59455 52214 7275 -31299 -57264 -60961 58755 59927 54706 61420 -55681 27720 16466 60612 37909 -54035 -49434 -284
r16 6011 -61681 58414 -23689 -27819 -17984 29626 -36975 -46422 -25369 37052 14158 21512 -63964 -62880 47893 1502 -65299 61771 -53420
r17 20047 -58132 -2532 -22807 52574 -1478 35267 -7021 -30793 2447 -46676 1615 -17431 -30522 -54861 16158 46971 4988 -41872 19372
r18 -43663 44144 61713 10914 -20787 35194 -41517 7088 -8673 60406 17341 46831 38918 44542 38370 51876 -33151 -16913 -58837 9689
r19 -20489 -61645 56244 -47812 -22618 -28957 -48261 9859 41087 -19572 4483 -64275 -12862 -51969 11874 25552 6286 -27354 -60419 -37028
r20 -11894 49504 15363 -43870 -23531 58035 23499 34537 -32075 27215 53484 -20841 63176 -45067 31557 44905 -27385 -12872 -52480 19756
r21 23999 32014 -51531 36277 -42523 -40753 -13452 -41274 43388 180 -6239 17825 48126 62525 -11430 1586 -38588 26337 -9389 15793
r22 -21070 56331 -48714 -42340 -60815 -64632 -15951 -25959 -41080 -11565 -44592 -20207 53407 13251 59127 2499 33400 -45564 18570 -59215
r23 52407 -3991 53628 1235 60894 -21441 13099 32530 17391 33917 -28789 19603 48016 -33992 -43823 -34915 27217 27955 13475 25781
r24 -57467 -58925 38135 -41684 14183 -39997 -9381 -10335 40779 -26207 40890 18343 15907 -31919 -49833 60147 23776 -59323 -8993 20811
