mTable24 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 -6197 -18879 -42654 -59996 51533 43284 17317 -47466 55917 5032 59238 -43664 37484 -61461 50664 -55430 45074 453 -49752 33565
r1 30663 -31247 31848 -10882 29479 40106 -10826 45056 -6369 63446 -1157 -2775 -51069 32332 -38160 47626 31081 42168 51749 -25238
r2 20061 14385 51948 -10721 44074 38527 -12009 48773 -4247 59440 23911 5923 26583 56220 -20480 -21463 65525 38946 55286 -53500
r3 -30163 56405 25086 -41907 15737 -50666 -55199 3740 58392 47922 -14082 6114 6179 -30065 -13893 -20294 7396 36542 -40375 3148
r4 -9744 -26862 15837 -51877 -33735 29673 33337 -3391 -14048 -25629 -49251 41018 -9469 33143 52463 -47481 662 -13042 -5018 37994
r5 -230 -21509 -36625 10888 -57652 11899 -63572 27429 -18350 -59697 26255 -35896 28852 35620 34060 26527 63175 -11710 -64717 -29506
r6 11164 -10109 63688 36309 43288 63859 -44669 -1474 -3634 28144 -18291 -65158 -36922 9296 55587 -44589 -560 -12805 -13610 -40649
r7 46488 27275 48902 27862 33524 53174 25529 35815 17838 18202 30478 -57287 -2424 50198 -60946 -63052 32204 -10725 -45590 63877
r8 -543 -62438 -40696 50263 45027 -60154 -24104 -8882 43366 -43783 -16457 -15656 9750 26565 -35108 64805 30321 35730 24149 57194
r9 16027 13807 31689 50520 5518 52910 -12003 -31205 29597 3431 50123 42131 6336 -32477 -17720 16593 -57892 -61470 13630 41421
r10 38999 -20154 -36468 42386 54286 32438 35946 41869 -38139 -30489 -37123 -49882 -15027 -11595 12989 61759 43535 -38424 27687 -60501
r11 38716 -27767 -36004 -63010 -28820 -16581 -16133 -24208 53444 52414 16942 -45744 44222 -61840 14513 -33586 -19618 -30470 -17573 36941
r12 14078 33194 -43193 -42724 -57590 37714 49965 -40208 16270 -44587 -15813 -7139 -30956 -63259 -63036 20467 54200 24684 46147 3811
r13 -29933 -44297 41117 -56487 37283 46023 54084 -44143 50283 -47875 45664 -64565 54348 47056 27125 16961 -64606 -39768 42613 -4367
r14 2599 16535 61361 23910 59414 30299 -42833 54905 47426 23099 -36816 -31418 3079 -42262 -18704 -30039 -63617 21164 18938 24960
r15 -15845 -59470 -63682 -22826 -26503 38009 -31777 -46008 -12235 -41999 -54379 40157 57035 -64857 -36348 13157 37173 -32029 -2965 -5147
r16 -40218 -35942 -62404 15497 33525 38404 -32195 -1643 12240 45488 -21472 58523 31246 -21437 36773 4595 105 -16861 -61189 60907
r17 55072 -25613 -23286 2478 1061 -17441 -36097 -57024 -55190 29617 -54335 -934 53098 -41487 16474 64631 26258 41085 45280 3318
r18 48723 -53060 906 1917 5723 25137 -38612 -33465 64914 -53766 -32733 36992 -32336 5238 -14675 -3652 -37479 63871 29132 16210
r19 32485 30501 -41783 59312 23652 -54196 51292 -37318 23583 58078 22048 -38505 -59642 -24991 -12767 -36392 -6414 -42429 -24095 -42133
r20 -5427 58442 -31656 45998 -54383 -36269 -62161 13192 16917 53653 5771 2307 60352 12144 25649 62452 -5807 -53960 51133 -53176
r21 21955 -60139 944 -43272 11951 -54558 -30633 38437 -48204 -25089 25965 64994 15079 36092 40231 -15777 30524 -40866 -35799 58422
r22 -55512 17824 54698 -22524 59170 -49890 -51729 -3913 28 -10035 -46067 -42745 27208 -30493 -7728 54777 15683 32546 -14388 -65479
r23 29540 -64087 4183 39471 -41088 -57914 -61364 2539 12589 -60939 -14531 8044 -35541 41354 62284 -48370 -9988 -41593 -52219 -38114
r24 38980 3531 -53006 -53783 10112 43313 52029 44506 2885 11813 11620 -4172 -63008 -41162 -8057 54729 -37057 38489 -35840 -44530
r25 60820 29579 -51500 62784 -17170 4235 45107 -25757 9365 -6380 33159 60105 63386 -63179 10648 17890 63594 -27467 -41675 -19092
r26 -18022 58450 -28396 -29668 -21942 41241 -42799 11714 996 -3225 -19082 -64385 -28835 10341 -63226 36067 -5270 -18723 -12028 63577
