mTable39 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 7899 -37568 63699 31543 -6571 27101 -48563 49727 -65246 -13285 -51154 -25779 -24554 -57527 63221 4362 49284 31066 57966 -55668
r1 30707 54223 -44644 9319 -63473 27211 -7902 63701 4210 -35730 -59145 13790 -23485 -15436 23026 32485 3514 -23654 -7922 -44101
r2 35346 -7567 -16056 -7184 -60945 -62172 -30005 -28558 -62745 -24283 13008 13263 -52007 1755 62160 34961 -11576 288 64341 -51023
r3 44898 -40567 -29898 -4115 62382 10400 -35891 1270 33562 -21558 34017 -288 -41159 -28283 33251 37602 -5674 52228 30120 -18365
r4 -13280 -34822 55039 39770 53111 58997 -9580 -53184 -58269 -2212 21052 35097 5301 43791 -40869 60110 -22734 59859 -44319 23317
r5 -26757 -11784 8532 -32811 -23706 39520 -26967 30069 -19430 -38582 -49741 -61678 16970 41465 -51644 -37891 16510 -50053 -36662 46308
r6 33289 -22944 52922 -36603 -25536 -13401 -47352 -22174 -20853 51503 -27271 -524 33544 -41888 45302 -7491 -50544 14426 9836 -28607
r7 43586 30042 -48081 26157 -34159 -28045 -4235 -31893 40371 -39502 8579 -57105 -63369 -34087 43688 53171 38970 -58502 54921 -12271
r8 27660 -15234 21330 30174 36617 5709 -17921 49979 -28352 28520 -57368 25760 40235 -43052 10454 42252 131 35504 -18834 28487
r9 1035 63596 13393 -27634 -8237 -24946 9267 50619 -7664 -6307 -32552 -50570 47354 -56884 54576 -49012 64597 17314 -12959 1789
r10 6120 -61614 -15808 1413 -56244 48814 -35675 63427 -43805 -19863 46694 29850 13438 11472 9545 -18058 54213 48216 36164 -22407
r11 -26590 54063 -58737 -42727 1210 -10671 56832 -44661 37567 35401 28911 -19220 42330 48404 -46665 24786 -64570 -30928 -9609 8675
r12 6166 -40857 29287 26692 422 -53985 -2240 -26271 -45685 -5140 -27791 -13356 24487 -17404 -12241 41140 18263 -35048 4641 -15753
r13 50616 -50973 -48989 26946 39654 -47942 -59699 57923 29852 -60136 27341 17632 -45169 -12694 -41565 53120 -38658 -39660 -48303 -9569
r14 -28427 54107 -32488 22952 28419 -25456 41818 -41622 6824 13037 -41753 -48617 -29578 -48294 -59289 49399 47179 17849 25379 -26689
r15 -63145 48680 24745 60520 -22960 56954 -58453 16456 5301 -19578 17417 60558 44572 -56992 -52204 37469 18791 -40809 57978 -65232
r16 -693 40214 10264 -65323 60468 -46540 10634 -36299 17633 -43539 -41162 47917 18656 18624 -32108 -50170 -50275 -18624 44920 -16838
r17 -19580 15497 9415 -52840 -16618 24772 -51455 56091 -64327 61621 12221 -57433 64688 7105 53884 33227 -30143 -39195 -28318 -7277
r18 -32024 -53835 -13235 30670 -62914 50915 9492 16633 44929 -12802 -37703 -64593 -25420 -18161 52617 -50116 -37301 -53693 -49669 -40248
r19 -38322 -22435 39122 17239 55692 9820 -4947 -32944 -25518 8848 38717 -43925 -19877 -54668 41304 -8837 12853 59114 18403 23121
r20 -1287 -24577 53134 -21666 51276 25488 -10748 22322 -35031 -5295 -5054 -53069 -56256 -38837 -19231 17977 -54718 25370 -48793 4940
r21 46205 -40001 -37085 7407 59819 7616 -34816 7455 41048 -14232 14135 -15725 33179 -16248 -53756 -56936 -6916 -46080 -41809 44594
r22 35865 -18187 8713 44240 48033 -32248 -21655 -40472 47599 34477 44196 64188 -62718 -22007 -52257 -26176 48503 -18003 65359 -41176
r23 6756 -64949 11593 33305 -64051 -65287 12234 8332 -39558 -62486 -26451 34534 18456 36001 -24958 17719 11430 -38630 -36346 29193
r24 62718 -33435 21157 17747 38029 48038 -44947 16383 -60954 -727 -35286 -32485 -42671 7251 36066 15782 -13153 53597 -29547 -55959
r25 -34027 -19242 2913 -43448 30420 -9393 57507 -20326 -16304 63188 1243 -3776 58818 60643 57501 21193 -52302 65380 50127 25756
r26 -36505 -5802 -42679 55306 -3720 4053 -17649 38326 -399 35501 -56476 -45468 42551 -37496 37683 41222 54587 43634 12236 41823
r27 -9862 8237 37048 -17065 -53258 -25947 -16445 36910 -49257 -19504 -32746 24031 -51178 18175 35646 -2432 34357 18236 -43641 37613
r28 -1539 -16050 2408 35962 430 24344 -28649 -21943 -9715 -32858 -29191 10777 1484 33145 58415 43946 -59072 55430 -20725 8784
r29 35765 -347 41549 -29377 14309 -39952 15408 -51902 -9275 49435 -56878 64125 34515 23719 47887 -8649 -39339 48303 -53867 -28038
r30 9188 30888 -65512 -972 48711 -18098 27538 62585 21264 -4060 7269 18208 -1771 -24838 19960 45859 -8773 -15316 16296 -8044
r31 35892 248 29607 12792 36183 -24431 49539 -38646 -61705 -11510 64636 -41633 -513 46530 -30832 -6158 58222 -58011 -52744 37160
r32 18451 -20853 50921 37586 7882 -24120 49761 -61931 30328 65023 -63079 -49351 17379 -27140 63272 1561 -64149 -65093 -58590 76
r33 -19028 -19209 -49202 36610 22552 -55506 -7943 14345 -7197 -53123 -13879 47538 -64708 37057 2610 9782 -24565 -23624 -4297 -43683
r34 49010 51796 60382 -35279 5838 45413 44249 -47468 36005 -12054 -63157 45641 49702 -43345 35670 41626 -47661 -26902 16469 15160
r35 42236 415 -50499 -18537 60783 26418 -9401 -64911 45913 44743 5895 -18667 -37681 55796 57813 -27791 -62245 44532 -14764 -36370
r36 -52917 -6338 31648 23468 -48004 -61103 -20248 -63424 -61564 64314 -7876 23718 48248 -53939 47155 55208 -33242 59573 15543 2570
r37 17255 -42730 36588 61827 10607 18872 -3877 -942 12350 37035 -33092 -7579 28320 -59081 45590 -27759 -11541 -28540 6286 63178
r38 -55968 14599 11062 51516 24851 -51473 -13706 -31785 -31215 -54801 -43547 -62414 54475 -57396 59685 61237 62783 28650 12392 130
r39 29944 -25422 4945 -12092 25774 4619 2608 -90 -9356 2087 -19954 6472 22096 50479 4261 -28755 -3343 40971 -11951 5499
r40 3651 -19570 -34712 -45681 -7226 63692 19438 -65288 -12362 -49815 -19486 -28342 50413 -62410 -58281 -8207 9967 -8139 61012 -9670
r41 40881 39373 -37518 -8935 -61477 1432 -15865 36574 -12917 45253 4555 40000 -57608 1956 -42564 -35774 6115 36300 -25568 62602
r42 -33272 46126 -61752 14163 46791 -11136 -41685 52081 -22670 35850 44289 -36167 16400 29137 -15513 -46877 -6940 3598 62184 45331
r43 -29873 218 -55361 49894 -13923 52236 30157 60498 39810 35854 -53608 14328 -12241 53488 37864 -3586 53028 10818 9148 1820
