mTable5 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 -64181 -6934 45783 34034 -24112 41677 -33624 7249 -59455 48453 -50165 55480 4073 -41861 10899 -17814 7773 19509 -49122 -16091
r1 -7021 -51654 39311 47632 57105 62511 36817 -5362 53825 -32275 -52017 52832 -30547 40042 54790 -20244 -52649 44044 -57355 -60602
r2 -48173 -1687 51049 3355 14241 -16083 32504 41130 3917 36247 38244 -6094 20429 31534 48000 -7467 -25553 46036 -5683 -32341
r3 55680 -39447 2468 -45309 17476 -21575 61677 13685 -58956 -53409 47785 -34824 -22883 -63364 65517 -54287 5440 -16561 -15024 -57379
r4 16818 10351 -8210 50979 -39467 -38649 -33536 -42611 -29185 -46296 12347 31080 12626 -26166 36534 -11384 -29623 6828 41736 14502
r5 29276 -22538 926 63794 25044 -44976 53541 -19980 56227 -28602 60119 -453 -28342 58069 -22149 -9692 -2371 42934 59722 23869
r6 -10192 6459 57311 33989 30534 -10051 -51504 40393 -63069 -60502 35952 318 35265 4920 29818 40202 3356 27143 4986 27495
r7 43233 -31423 -57934 -14680 63319 59583 10677 10580 -11253 -58929 54594 28138 19248 15327 48536 40472 -31157 33698 55604 -31528
r8 27279 41626 -24939 57088 10889 -36256 44817 -55069 33476 -46225 50139 21793 -49768 21052 16663 -4793 5766 -57773 -57117 -53024
r9 37605 -51808 31362 -3315 234 -9248 -60145 -16060 -19716 -64014 26092 -28558 13037 61523 -25540 4167 4523 -51347 46234 -48017
r10 -3324 -50274 19670 58856 63987 29049 17985 26376 53411 39505 -14417 -10738 -50807 56256 36431 -50598 -22388 36349 -41689 3467
r11 9443 -39880 -63859 6325 29571 21559 43260 21401 -20725 -8326 -34089 28019 -63774 -14080 -27326 -22016 -32133 7463 24511 -41133
r12 12327 -3554 65297 -19778 -7257 13353 47154 -33405 44483 -53219 -13550 59366 -51502 55716 41526 -4758 31353 -29780 -58721 -46100
r13 51960 15005 30967 62570 -40096 -57163 -43756 26928 62871 -39875 -40382 -37949 55985 6789 -39713 59237 -27306 -7803 -6807 -61499
r14 64970 -2068 60534 -24435 -52882 -52491 18703 49863 46474 -20772 40477 -7306 -25315 -62468 -63883 16495 22763 -16863 46738 53767
r15 42534 12156 37460 62316 -61567 -29961 26446 48740 7450 30885 -15208 6502 12583 -25641 -5209 2057 28767 27102 6414 -19156
r16 43634 31210 49151 -21068 4255 -55187 40504 -2751 18326 -55727 -62558 -24793 39542 47449 -64810 -40665 -41458 25223 44039 -50605
r17 -8750 9174 16806 7199 -4435 -55879 39865 -17825 -16003 -51525 16594 3142 48307 -35814 -3564 -29093 39132 -31384 -30287 23534
r18 -44485 -64770 -46821 -46812 -28582 -61718 -14056 -3033 58565 37033 -28048 14430 62537 -48184 -12870 11847 44437 25685 13101 -18172
r19 -60093 -31907 -59151 62170 -10352 40708 -14367 -40313 55769 3958 -29550 31683 -21775 38688 -63039 -49435 38971 45315 -20168 -27590
r20 64350 6468 54420 -34547 -43538 -37272 51639 -27756 -9764 -49773 25367 -8509 27902 -1368 362 11603 22163 3799 -12985 37242
r21 30058 -15157 -49887 -7533 -53199 -53793 -48098 -53547 2869 61946 6120 16161 3431 -16453 5717 -26204 -47596 -56525 -42368 -611
r22 -60955 60929 -7785 -1466 988 -59464 16132 -11380 50295 -25520 42426 -40156 27265 -38883 -47800 23901 19082 -37594 -45996 -14036
r23 23871 -35202 47463 -25967 51984 3649 45565 -33738 1629 -4447 30719 11685 25356 17329 44252 43991 -13276 -37038 47734 -57270
r24 -32824 15122 -45291 50266 -3368 -61019 -16090 -49603 -28672 -7612 48776 -24065 -25845 9572 19169 15523 25892 -32023 -56118 -36131
r25 -44864 -401 56614 41850 30936 -4783 -50865 523 -46415 11140 -46465 -27792 17845 31588 -27037 -26274 -63451 15338 -2027 22993
r26 38762 -22104 -10023 55672 33744 16128 -34881 -54573 -62392 6078 -21533 37000 -3926 25449 -40347 -48873 -38341 -49425 -2159 40698
