mTable19 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 19842 -11483 -40879 9894 41068 -15617 6070 -65297 62416 37478 -21706 50149 45758 -39935 -27472 25355 44901 -11102 -16546 19165
r1 48541 45728 -56635 12470 -43880 40043 13015 49720 -11737 -57271 -14036 64442 -27903 -41184 -50391 26483 -30459 44538 16373 -64430
r2 25029 -29693 21941 -61465 23240 201 27939 61117 -27145 -11048 -18192 -19003 -63191 -34045 11294 2971 -39777 -7241 42126 13143
r3 -152 5930 41534 57920 24376 -24823 61603 -15808 -53154 -20483 -32804 -50299 -52653 28743 -26947 -12782 58689 -54271 1410 5004
r4 45395 -22683 47582 12516 -9030 45102 26133 -34992 -32101 -32601 -2332 872 -4127 -34768 -5400 -59591 -13471 27354 65308 -55938
r5 31817 17625 11534 37471 -20135 63352 -43320 -21178 29774 -50274 -42809 40135 12373 63303 11420 52042 -32419 10235 -43253 -45971
r6 42959 -48246 41319 19004 34491 -26396 40929 -43829 24241 19298 -44067 -36613 -34382 -36600 -28387 50819 16137 -21318 3796 13966
r7 -27741 25442 11309 -48245 -31107 49452 39210 -53947 -15887 42623 -35881 -46329 -43167 6284 -50129 5467 -10519 -15357 -13161 28288
r8 27441 45257 8031 13074 63626 -34567 -62763 33789 24011 33207 55850 4609 -46081 -50392 -44582 -3103 -26415 -11772 25118 36476
r9 -29453 -64418 -48715 17961 -30626 -8223 46191 51226 -30780 -21825 -58235 -7823 -15733 -42582 21439 1653 19908 -47089 9824 -28573
r10 49730 62457 -31169 -4457 30953 37800 -13315 55397 -28721 -47043 59524 -62335 59904 53171 -6111 48812 5959 -39231 47973 -53122
r11 53922 5185 53694 33123 63559 -823 -22017 42138 -26116 -52421 -24768 34601 -1874 30905 -60944 -50849 -60528 -31553 -876 -16693
r12 62365 -33392 17500 -55519 17647 25997 -16169 -31849 -56109 -33055 34410 49034 56618 45349 40904 -60595 30707 -22645 -17319 38423
r13 -9372 28042 5755 -39895 53247 -27395 -12419 -57437 -53171 -18787 5820 -3465 -57663 -36960 1470 12484 -37118 12148 45788 -46871
r14 1562 -57771 16003 59479 13944 25663 -33647 -34017 15418 24489 14281 53796 -25618 -53676 -42986 22130 52549 48091 34936 -62529
r15 14386 64373 -20846 28337 47951 57292 -65194 -44020 64621 29180 24184 29491 -20900 -27169 20226 26045 10996 7214 -28670 -13325
r16 31951 -46093 64639 -42192 11416 -18917 -61256 -20145 -11990 58126 -34737 -2577 25207 57913 43714 -13775 7227 -49244 -51611 34687
r17 -20910 -64537 -41660 27274 -17367 10313 6749 14380 52370 -11768 48953 -14331 -44670 3975 -25261 7015 -13008 -3211 41657 -52675
r18 -13095 3404 38722 26285 59014 -10361 5291 -32019 -14537 -51532 23712 -56250 -28776 46070 -49018 6898 -3838 41426 18815 -10683
r19 -59198 57046 -54494 -32246 12208 63181 -59 -49420 55667 51569 -33686 -25153 -38915 -25642 -59733 394 29675 -3488 -16259 25835
r20 64979 57345 52337 27949 -25473 54451 -60953 27551 9050 33725 64493 -33760 43554 46354 -18224 45736 -63955 58344 5972 -46079
r21 13935 15974 16258 -32060 -12484 -63529 31370 32569 56912 12832 -26314 39061 41810 -48287 -36448 21730 -12684 -15174 48401 -20801
