mTable46 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 -13729 23075 -15211 51288 51348 -55409 -24144 -64266 2707 63955 -40695 -8108 33470 -64649 54890 -18838 -55808 52273 31626 5173
r1 19144 -48160 36670 40615 60450 38133 50125 55536 -16488 -62606 53486 -37794 -27700 -36690 -22693 32716 63479 -35579 -7714 -40710
r2 7836 -32574 -4315 46257 53182 -29108 59458 63740 32275 33497 11063 34425 -6032 -17308 -36850 15970 29654 -26940 -10057 65389
r3 13132 18069 45963 61657 38022 12839 -14181 -49916 -35242 11575 -36894 37701 35180 -29320 -7558 -28019 65229 2531 65265 44547
r4 -59182 54395 -58810 -39935 34504 -55700 -52192 -63198 49039 52081 -12446 -42317 37166 -32234 -12112 25130 9480 19648 7671 -62791
r5 -37667 -10521 22502 55855 37253 -6888 27941 -20589 41513 -40374 23441 -17007 57371 -65079 -44298 -5967 -26002 48057 13988 13542
r6 54827 28399 53933 41653 15381 -21943 -4351 -19761 598 64141 42378 32425 -47731 -58433 -22780 -54247 30031 21260 -43954 -29450
r7 -37243 63382 45706 -26596 23681 28000 48173 52269 -34436 -47125 -40792 23705 -50432 17863 -49516 35914 -52369 -46384 -3762 -25339
r8 49421 44251 -43836 6660 -16945 -1230 43197 -9755 2294 47633 -50161 -34408 -25038 58923 -56667 -49949 -6443 -41819 60193 8599
r9 -12142 -29958 5406 -12868 -29842 16292 -59228 -5318 -14868 -30355 -25186 48725 -33812 34640 -41996 10908 -33910 -62665 -46595 -16360
r10 -55343 60549 44974 -12412 6027 -23512 -11453 33309 -19877 10961 -53092 -28751 -39077 58582 -31736 46567 -19854 26311 47545 26591
r11 -22244 -27355 -25895 -9725 9844 45191 -50921 8174 -22075 -10794 9585 12955 13925 29160 12445 19083 -14024 47632 61274 -16171
r12 -37847 65177 -53781 -57301 15967 -19789 858 -3574 52685 47777 -64641 -24976 -4446 24895 -43146 -21367 -57282 55189 51339 41653
r13 -38640 21292 -6861 -22011 17129 41055 7639 52850 -26935 24065 62410 56111 15433 63831 -58013 -22176 31959 -12228 -53845 21638
r14 -35691 -49613 25465 -59887 -12883 -45721 55089 1517 13754 48236 10773 -63362 33348 38084 57539 26652 62891 62975 -46419 45640
r15 29222 -34613 5261 -46571 -54115 61710 -50177 -4865 52558 60529 -39796 -22936 -65450 -52521 -13072 -29010 56756 19962 5590 -46865
r16 -42822 -3999 -54845 -50183 -50818 -15431 33828 37894 -10905 7272 43915 -33933 -63825 47500 -8403 54891 -63759 -15022 -26030 55795
r17 -27770 29786 -43932 -4420 37205 -6271 -38703 42772 26902 -54013 61190 34023 37728 57637 14625 9189 -7875 52786 32092 -36148
r18 -42100 1743 -41942 -60834 -13189 52895 44118 -30290 -13827 12108 -14218 27211 62404 8209 28308 -13572 -32397 19913 55075 31289
r19 -10335 22429 -39918 33079 29362 -63999 -16450 -6929 14565 -10863 30999 36719 14755 29856 36263 27842 14430 -24348 -11639 57931
r20 -31505 32112 51840 -40143 -61345 -14176 9293 -32267 49653 -28082 -44833 13692 29169 -2909 -38731 46539 -23420 3477 29912 65522
r21 -56535 40640 -48682 33335 -31710 18913 13992 -7501 7058 -21493 9438 63882 49300 20322 19990 13884 39159 -13999 -20963 30663
r22 -30101 61200 -58136 -4505 64196 39345 -64891 -1881 62755 279 40480 51093 -54267 -61346 -41343 -16018 -22984 31968 -6129 11018
r23 -30781 41666 -13468 -53213 -48032 -30678 -12131 64909 -41449 49749 -35331 11723 -47105 -43919 -47773 -17931 18834 -49358 -38081 -34549
r24 -24236 53022 -25639 -61003 62837 40899 -60562 13648 -33666 -58534 13490 -56979 51074 51814 -11381 -2236 38017 -61645 29842 -21107
r25 62727 53951 43743 -64145 40454 -42524 52910 57815 -55975 -6188 49361 20080 -34258 36362 -43018 11424 -60829 30962 -49933 -21136
r26 33216 20014 -4148 17768 -41944 -35648 52331 14439 34916 -42968 -191 -27369 6988 39975 7079 15922 24076 -52049 -4703 22619
r27 29995 8681 52205 -29119 -53437 36471 -39350 24225 34651 -45736 23064 -8660 -51763 60352 -23218 -59639 -36980 -21682 -61025 -1783
r28 -47985 -36080 -53970 33817 -29788 36518 -41929 -10199 48678 41691 -61802 17421 42715 26506 51522 26542 -32952 -800 54281 50329
r29 -27576 37085 19630 -26380 16957 50752 -23979 3195 -64149 56816 -45825 -14316 -56285 -5677 -40964 46517 38227 31735 36907 -11821
r30 44088 -15670 -50735 -6115 -45415 -56799 -43541 -55122 52803 42460 -5987 -44867 49034 -33222 35272 -35916 -15342 -44196 51694 -55993
r31 -29054 56841 29310 -20745 12370 54496 -50864 27316 13285 -42982 52540 -36637 -62160 44257 19346 45778 -63763 -43043 -33146 42883
