mTable15 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r0 20619 16681 11416 -16688 -6355 -9837 -52736 -44812 -7487 -32792 -3568 -64801 -7345 55480 -53045 32264 -16348 60903 55606 38391
r1 -45350 -62844 -40974 45361 -63402 40964 -12322 -42925 30287 53980 -34314 20469 20654 -21467 25046 -63449 51273 -49478 31594 13792
r2 -45837 17354 22837 -49496 56809 15692 38115 -10630 -58395 7959 -52501 -12382 -44681 17551 46697 2724 -18884 12765 15558 -17857
r3 7063 17215 10526 -46458 21303 -52971 -49513 52754 23917 -31770 18380 -51825 -22197 13723 -23247 -15077 -33739 -17548 45056 -13122
r4 -60894 9385 19653 -25092 -49048 25021 -29365 -54465 9346 29657 6280 34532 -11321 -6048 37442 -26664 48135 32772 -46559 38370
r5 -16629 -50377 -7147 -23390 -63177 -978 -25369 -41311 -40157 -6953 18386 24817 14012 26323 19232 -39715 49610 -3138 46013 -53558
r6 29448 -34924 31923 63769 -64027 -56101 46768 8099 20152 20738 28392 20776 -54059 10975 14140 -59504 39306 48033 -63238 59491
r7 15491 24961 19949 -2922 63757 -42135 59591 -53695 24484 -61074 -46500 -61666 -12959 -7506 -33238 11588 45999 64627 -15552 13296
r8 -5513 -57669 56891 15954 32098 -59755 -38840 5978 31952 49724 2819 -13869 -54475 47192 57009 -15724 19228 -57391 -21271 27927
r9 -65449 -51218 28748 -37680 28785 54784 43889 -2180 -65310 20553 -46649 -32245 -21505 -35395 46260 6760 -62187 -58283 17123 60433
r10 43902 63469 -14031 -57525 5502 -9455 -60437 3401 -40075 -18708 -40471 -2461 9323 -8680 -39397 10198 13778 -6463 -40821 -49511
r11 19580 17407 -23442 57399 -35751 41861 -60262 -1036 -39860 -50866 -6058 -39831 62470 -26943 -28908 -56501 34790 -23340 -38879 -7337
r12 -56825 -22339 -32633 31447 -26228 48505 22759 -15536 46153 7570 -61401 -12508 22448 3626 -35206 8325 40423 27204 -23565 -9054
r13 -4632 -6363 -3580 24200 9682 -27604 -13595 54148 -11020 63368 -45705 64370 31856 -26642 -7922 -65212 14053 -47500 -24602 -9220
r14 30775 -45944 1587 48448 -41406 23905 -508 -46556 6 47700 -29582 -50498 -60912 -19826 -49316 -5992 26563 -43810 -52512 -45544
r15 -40835 -38278 20140 -24847 -55933 -55418 31711 55957 42603 52502 21360 -3126 65347 -36489 -42345 58936 -53372 45039 -13369 16349
r16 54940 16986 -44965 -60497 62741 -16004 -57846 42927 -34761 -46864 -7549 63803 43812 57435 44652 -23533 5373 52396 -34913 18964
r17 55522 61408 -20209 49069 -43201 -10090 -42822 42135 51759 31341 16107 12021 50741 -42117 -41948 26879 19946 -13668 -10871 36345
r18 43096 45986 32844 -52100 -56754 -37377 50534 12489 -11403 53578 -38057 -43796 -45084 -8678 -63368 -18449 10277 -40960 -18832 41701
r19 -26551 39984 11896 -22372 -39462 30223 59578 2820 -4708 -28195 56499 -30894 17527 -59999 42935 -50417 -37770 -59401 60257 -16943
r20 13891 38625 -15653 18498 25270 -6804 8114 1790 -58183 15281 -55251 51796 -13197 -25085 -8230 -40515 -17525 -37552 46858 36625
r21 8734 -27956 -8498 25724 -2823 26394 -60916 -60357 -32700 22044 1885 -50600 4670 -5111 -45419 61102 14314 -1791 -23235 -10113
r22 -50938 -58709 -31491 16059 -50932 14202 61376 60297 11095 28288 -62732 -8632 -52883 57367 20265 -56591 14917 -18402 -26342 30452
r23 -52906 -9188 26962 -8673 23764 50513 -45754 2914 3766 29820 1870 62304 31847 12220 -10013 12218 6317 29505 -21467 -33395
r24 -39627 1289 38449 65142 59704 -54237 17926 -32915 41746 3696 -17804 -22649 -33115 -53384 -5090 -51740 -31810 -34117 -47990 19842
r25 64722 -30159 -63504 -26799 24636 -57600 46089 -5786 41887 -27481 15245 57550 28129 -38297 30036 -53052 27827 -24324 -10117 26122
r26 51369 -27653 60172 46107 -52381 -36119 6368 35634 5816 -37954 -53251 -19713 42569 -7510 24514 -17477 39970 -48196 -39625 18960
r27 27545 -48697 -47679 -39278 18696 -7586 -24325 7228 -10646 9468 4288 39959 -11701 -64407 19043 23126 -60630 9061 -53471 50031
r28 7434 -10837 -52941 28215 38228 28272 33081 47753 59972 -10065 19671 9969 27962 -36501 9459 46453 8016 21793 12310 -6406
r29 -53735 29565 7254 65135 17642 -4950 15513 50536 40781 -46833 -13388 -40237 -13635 54896 -3569 -65422 -59183 50905 -18658 -54931
r30 45437 53101 20612 -21608 -25022 -8568 64052 -2809 -37852 61054 64086 -58232 -2011 -8192 23857 59295 -4034 -39351 37283 -37004
r31 25382 -23661 64575 -49431 -58377 -22788 35774 -53031 8856 15772 40625 -21062 -25030 58398 -60763 -48647 32776 -13580 -40763 3425
r32 9399 47003 42385 8498 44069 -43470 4762 51544 -17130 23965 4034 7947 -10952 -40546 11799 -7250 17589 10562 53962 23899
r33 34330 -39995 -36342 32621 -8204 -49206 53025 14752 -53590 -29723 33948 -37082 12436 31411 -16616 -9449 37564 -32541 -54393 -63792
r34 -4199 -4234 62741 13010 36332 48314 61325 -19434 -56356 44515 -22065 61061 -8972 -47467 36204 30496 -22730 -19961 23943 -18414
r35 5046 10322 -43757 54408 32029 27621 57810 -16320 -1287 -39575 54194 -47166 -49673 -32558 34320 -47775 -20117 -3463 5436 -5911
r36 6007 -41825 -24973 29640 6627 29076 45356 -25305 -65185 -29208 -24728 30264 6770 -33993 -41472 6874 58523 39977 37300 27935
r37 13353 41818 -18923 -4227 -30700 3692 -60571 -27175 -41636 -26117 34674 36686 -21373 -29695 -32233 7395 -33377 -55005 -46303 20344
r38 57579 -50822 -11924 30488 27371 -51358 12176 -15789 -8194 -5233 -27501 5900 6881 36523 14295 6469 -14148 19932 3471 -46934
